sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:20:15 +0900,2020-09-16 20:19:03 +0900,2020-09-16 20:20:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:21:16 +0900,2020-09-16 20:20:03 +0900,2020-09-16 20:21:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:22:10 +0900,2020-09-16 20:21:03 +0900,2020-09-16 20:22:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:23:17 +0900,2020-09-16 20:22:03 +0900,2020-09-16 20:23:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:24:12 +0900,2020-09-16 20:23:03 +0900,2020-09-16 20:24:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:25:15 +0900,2020-09-16 20:24:03 +0900,2020-09-16 20:25:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:26:14 +0900,2020-09-16 20:25:03 +0900,2020-09-16 20:26:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:27:17 +0900,2020-09-16 20:26:03 +0900,2020-09-16 20:27:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:28:17 +0900,2020-09-16 20:27:03 +0900,2020-09-16 20:28:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:29:16 +0900,2020-09-16 20:28:03 +0900,2020-09-16 20:29:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:30:10 +0900,2020-09-16 20:29:03 +0900,2020-09-16 20:30:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:31:17 +0900,2020-09-16 20:30:03 +0900,2020-09-16 20:31:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:32:10 +0900,2020-09-16 20:31:03 +0900,2020-09-16 20:32:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:33:15 +0900,2020-09-16 20:32:03 +0900,2020-09-16 20:33:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:34:16 +0900,2020-09-16 20:33:03 +0900,2020-09-16 20:34:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:35:10 +0900,2020-09-16 20:34:03 +0900,2020-09-16 20:35:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:36:17 +0900,2020-09-16 20:35:03 +0900,2020-09-16 20:36:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:37:16 +0900,2020-09-16 20:36:03 +0900,2020-09-16 20:37:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:38:09 +0900,2020-09-16 20:37:03 +0900,2020-09-16 20:38:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:39:09 +0900,2020-09-16 20:38:03 +0900,2020-09-16 20:39:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:40:15 +0900,2020-09-16 20:39:03 +0900,2020-09-16 20:40:03 +0900,1
