sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:56 +0900,2020-09-20 17:45:54 +0900,2020-09-20 17:45:55 +0900,0.000110653
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:56 +0900,2020-09-20 17:45:55 +0900,2020-09-20 17:45:56 +0900,0.000516226
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:58 +0900,2020-09-20 17:45:56 +0900,2020-09-20 17:45:57 +0900,0.00056498
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:58 +0900,2020-09-20 17:45:57 +0900,2020-09-20 17:45:58 +0900,0.000687502
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:04 +0900,2020-09-20 17:46:02 +0900,2020-09-20 17:46:03 +0900,0.000220389
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:05 +0900,2020-09-20 17:46:03 +0900,2020-09-20 17:46:04 +0900,0.000622212
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:05 +0900,2020-09-20 17:46:04 +0900,2020-09-20 17:46:05 +0900,0.000173796
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:07 +0900,2020-09-20 17:46:05 +0900,2020-09-20 17:46:06 +0900,0.000424828
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:07 +0900,2020-09-20 17:46:06 +0900,2020-09-20 17:46:07 +0900,8.46497e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:08 +0900,2020-09-20 17:46:07 +0900,2020-09-20 17:46:08 +0900,0.000214227
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:10 +0900,2020-09-20 17:46:08 +0900,2020-09-20 17:46:09 +0900,0.000196377
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:12 +0900,2020-09-20 17:46:10 +0900,2020-09-20 17:46:11 +0900,0.00012801
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:13 +0900,2020-09-20 17:46:11 +0900,2020-09-20 17:46:12 +0900,0.000143723
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:13 +0900,2020-09-20 17:46:12 +0900,2020-09-20 17:46:13 +0900,0.000451268
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:17 +0900,2020-09-20 17:46:15 +0900,2020-09-20 17:46:16 +0900,0.000347666
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:18 +0900,2020-09-20 17:46:16 +0900,2020-09-20 17:46:17 +0900,1.23174e-07
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:18 +0900,2020-09-20 17:46:17 +0900,2020-09-20 17:46:18 +0900,0.00011028
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:25 +0900,2020-09-20 17:46:23 +0900,2020-09-20 17:46:24 +0900,0.000179978
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:28 +0900,2020-09-20 17:46:26 +0900,2020-09-20 17:46:27 +0900,1.4735e-06
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:28 +0900,2020-09-20 17:46:27 +0900,2020-09-20 17:46:28 +0900,0.000215085
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:30 +0900,2020-09-20 17:46:28 +0900,2020-09-20 17:46:29 +0900,0.000400071
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:32 +0900,2020-09-20 17:46:30 +0900,2020-09-20 17:46:31 +0900,8.05716e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:33 +0900,2020-09-20 17:46:32 +0900,2020-09-20 17:46:33 +0900,0.00042294
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:35 +0900,2020-09-20 17:46:33 +0900,2020-09-20 17:46:34 +0900,6.29e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:35 +0900,2020-09-20 17:46:34 +0900,2020-09-20 17:46:35 +0900,5.04541e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:37 +0900,2020-09-20 17:46:35 +0900,2020-09-20 17:46:36 +0900,0.000205098
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:37 +0900,2020-09-20 17:46:36 +0900,2020-09-20 17:46:37 +0900,0.00106296
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:38 +0900,2020-09-20 17:46:37 +0900,2020-09-20 17:46:38 +0900,0.000610795
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:40 +0900,2020-09-20 17:46:38 +0900,2020-09-20 17:46:39 +0900,0.000724868
